,Unnamed: 0,date,total_cases,total_deaths,ca_cases,ca_deaths,ticker,open,close,volume,neg,neu,pos,compound
54,54,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.055999999999999994,0.862,0.08199999999999999,0.9022
55,55,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.054000000000000006,0.8420000000000001,0.105,0.9747
56,56,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.107,0.8490000000000001,0.043,-0.9575
57,57,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.023,0.87,0.107,0.9933
58,58,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.067,0.841,0.092,0.8
59,59,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.018000000000000002,0.84,0.142,0.9951
60,60,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.043,0.8740000000000001,0.084,0.9313
61,61,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.024,0.9079999999999999,0.067,0.9863
62,62,2020-01-28,5,0,0,0,AAPL,78.1500015258789,79.42250061035156,162234000.0,0.037000000000000005,0.856,0.10800000000000001,0.9955
63,63,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.068,0.8320000000000001,0.1,0.875
64,64,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.075,0.815,0.11,0.9808
65,65,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.0,0.7959999999999999,0.204,0.9568
66,66,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.035,0.8190000000000001,0.146,0.995
67,67,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.035,0.9129999999999999,0.052000000000000005,0.8725
68,68,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.067,0.851,0.08199999999999999,0.8037
69,69,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.11,0.8190000000000001,0.071,-0.9840000000000001
70,70,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.096,0.84,0.064,-0.9846
71,71,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.09,0.8490000000000001,0.06,-0.9436
72,72,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.091,0.86,0.048,-0.9629
73,73,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.086,0.809,0.105,0.34
74,74,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.024,0.86,0.11599999999999999,0.9949
75,75,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.033,0.862,0.105,0.9759
76,76,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.08,0.862,0.057,-0.5423
77,77,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.136,0.75,0.114,-0.9001
78,78,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.0,0.917,0.083,0.9081
79,79,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.012,0.917,0.071,0.8625
80,80,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.045,0.88,0.075,0.8555
81,81,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.077,0.841,0.081,0.7198
82,82,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.065,0.86,0.075,0.4404
83,83,2020-01-29,5,0,0,0,AAPL,81.11250305175781,81.08499908447266,216229200.0,0.083,0.84,0.076,-0.6382
84,84,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.006999999999999999,0.861,0.133,0.982
85,85,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.045,0.875,0.08,0.9452
86,86,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.126,0.8370000000000001,0.037000000000000005,-0.9601
87,87,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.08199999999999999,0.778,0.139,0.9941
88,88,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.03,0.846,0.124,0.9749
89,89,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.055999999999999994,0.883,0.061,-0.09
90,90,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.08199999999999999,0.8590000000000001,0.059000000000000004,-0.8844
91,91,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.051,0.86,0.08900000000000001,0.9347
92,92,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.039,0.75,0.21100000000000002,0.9893
93,93,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.0,0.927,0.073,0.7425
94,94,2020-01-30,6,0,0,0,AAPL,80.13500213623047,80.96749877929688,126743200.0,0.057999999999999996,0.747,0.195,0.9423
95,95,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.092,0.818,0.09,0.29600000000000004
96,96,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.024,0.83,0.147,0.9985
97,97,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.094,0.852,0.054000000000000006,-0.9136
98,98,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.05,0.877,0.073,0.1027
99,99,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.031,0.848,0.121,0.9723
100,100,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.011000000000000001,0.857,0.132,0.9976
101,101,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.0,0.953,0.047,0.29600000000000004
102,102,2020-01-31,7,0,0,0,AAPL,80.23249816894531,77.37750244140625,199588400.0,0.09,0.86,0.05,-0.9590000000000001
103,103,2020-02-01,8,0,0,0,0,0.0,0.0,0.0,0.073,0.768,0.159,0.9903
104,104,2020-02-01,8,0,0,0,0,0.0,0.0,0.0,0.042,0.9079999999999999,0.05,0.6639
105,105,2020-02-01,8,0,0,0,0,0.0,0.0,0.0,0.064,0.882,0.054000000000000006,-0.9403
106,106,2020-02-02,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.01,0.8740000000000001,0.11599999999999999,0.995
108,108,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.11699999999999999,0.8420000000000001,0.040999999999999995,-0.9922
109,109,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.0,0.887,0.113,0.3182
110,110,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.035,0.914,0.052000000000000005,0.7115
111,111,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.053,0.9,0.047,-0.4582
112,112,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.06,0.8859999999999999,0.054000000000000006,-0.3825
113,113,2020-02-03,11,0,0,0,AAPL,76.07499694824219,77.16500091552734,173985600.0,0.068,0.855,0.077,0.25
114,114,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.085,0.8540000000000001,0.062,-0.9789
115,115,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.036000000000000004,0.8690000000000001,0.095,0.9942
116,116,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.042,0.795,0.163,0.995
117,117,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.115,0.8759999999999999,0.009000000000000001,-0.9617
118,118,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.0,0.785,0.215,0.9821
119,119,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.052000000000000005,0.922,0.026000000000000002,-0.9287
120,120,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.031,0.9,0.069,0.6705
121,121,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.02,0.8809999999999999,0.098,0.9924
122,122,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.013000000000000001,0.917,0.071,0.8741
123,123,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.052000000000000005,0.88,0.068,0.9148
124,124,2020-02-04,11,0,0,0,AAPL,78.82749938964844,79.7125015258789,136616400.0,0.046,0.898,0.055,0.1027
125,125,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.044000000000000004,0.9079999999999999,0.047,0.2103
126,126,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.048,0.912,0.04,-0.4854
127,127,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.032,0.841,0.127,0.9894
128,128,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.025,0.8590000000000001,0.11599999999999999,0.9963
129,129,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.027000000000000003,0.873,0.1,0.99
130,130,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.059000000000000004,0.9079999999999999,0.032,-0.5729
131,131,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.063,0.846,0.091,0.976
132,132,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.08,0.8690000000000001,0.051,-0.958
133,133,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.063,0.8590000000000001,0.078,0.2686
134,134,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.07400000000000001,0.873,0.054000000000000006,-0.5994
135,135,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.063,0.768,0.16899999999999998,0.9382
136,136,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.025,0.9359999999999999,0.039,0.4927
137,137,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.042,0.9420000000000001,0.015,-0.4912
138,138,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.033,0.879,0.08800000000000001,0.9582
139,139,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.05,0.887,0.062,0.9692
140,140,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.05,0.887,0.062,0.9692
141,141,2020-02-05,12,0,0,0,AAPL,80.87999725341797,80.36250305175781,118826800.0,0.038,0.919,0.043,0.5499
142,142,2020-02-06,12,0,0,0,AAPL,80.64250183105469,81.30249786376953,105425600.0,0.055,0.884,0.06,0.3071
143,143,2020-02-06,12,0,0,0,AAPL,80.64250183105469,81.30249786376953,105425600.0,0.038,0.9309999999999999,0.031,0.0772
144,144,2020-02-06,12,0,0,0,AAPL,80.64250183105469,81.30249786376953,105425600.0,0.0,0.879,0.121,0.9895
145,145,2020-02-06,12,0,0,0,AAPL,80.64250183105469,81.30249786376953,105425600.0,0.021,0.9159999999999999,0.063,0.9787
146,146,2020-02-06,12,0,0,0,AAPL,80.64250183105469,81.30249786376953,105425600.0,0.055999999999999994,0.879,0.065,0.2732
147,147,2020-02-07,12,0,0,0,AAPL,80.59249877929688,80.00749969482422,117684000.0,0.057999999999999996,0.884,0.057999999999999996,-0.1101
148,148,2020-02-07,12,0,0,0,AAPL,80.59249877929688,80.00749969482422,117684000.0,0.027999999999999997,0.958,0.013999999999999999,-0.6908
149,149,2020-02-07,12,0,0,0,AAPL,80.59249877929688,80.00749969482422,117684000.0,0.053,0.856,0.091,0.9620000000000001
150,150,2020-02-07,12,0,0,0,AAPL,80.59249877929688,80.00749969482422,117684000.0,0.047,0.847,0.105,0.9296
151,151,2020-02-07,12,0,0,0,AAPL,80.59249877929688,80.00749969482422,117684000.0,0.114,0.8690000000000001,0.017,-0.9455
152,152,2020-02-07,12,0,0,0,AAPL,80.59249877929688,80.00749969482422,117684000.0,0.111,0.779,0.11,-0.4854
153,153,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.0,0.971,0.028999999999999998,0.3818
154,154,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.022000000000000002,0.9,0.079,0.935
155,155,2020-02-08,12,0,0,0,0,0.0,0.0,0.0,0.038,0.93,0.032,-0.2708
156,156,2020-02-09,12,0,0,0,0,0.0,0.0,0.0,0.0,0.867,0.133,0.9398
157,157,2020-02-09,12,0,0,0,0,0.0,0.0,0.0,0.049,0.912,0.039,-0.8763
158,158,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.07400000000000001,0.8740000000000001,0.052000000000000005,-0.9909
159,159,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.054000000000000006,0.892,0.054000000000000006,-0.7111
160,160,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.028999999999999998,0.917,0.054000000000000006,0.4939
161,161,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.055,0.892,0.053,-0.8002
162,162,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.07200000000000001,0.8759999999999999,0.052000000000000005,-0.9895
163,163,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.071,0.929,0.0,-0.3818
164,164,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.039,0.905,0.055999999999999994,0.8294
165,165,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.085,0.87,0.045,-0.9718
166,166,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.05,0.915,0.035,-0.3563
167,167,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.040999999999999995,0.922,0.037000000000000005,-0.517
168,168,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.0,0.867,0.133,0.3182
169,169,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.018000000000000002,0.898,0.084,0.9617
170,170,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.08199999999999999,0.85,0.068,-0.6966
171,171,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.043,0.917,0.039,0.0557
172,172,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.043,0.917,0.039,0.0557
173,173,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.064,0.746,0.19,0.9889
174,174,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.035,0.883,0.08199999999999999,0.9674
175,175,2020-02-10,13,0,0,0,AAPL,78.54499816894531,80.38749694824219,109348800.0,0.048,0.867,0.086,0.8797
176,176,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.046,0.9359999999999999,0.018000000000000002,-0.4019
177,177,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.035,0.8809999999999999,0.085,0.8985
178,178,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.099,0.862,0.039,-0.9993
179,179,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.013999999999999999,0.9420000000000001,0.044000000000000004,0.6901
180,180,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.085,0.8290000000000001,0.085,0.2603
181,181,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.047,0.904,0.048,0.128
182,182,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.0,0.899,0.10099999999999999,0.9079999999999999
183,183,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.09300000000000001,0.8759999999999999,0.031,-0.9709
184,184,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.0,0.9540000000000001,0.046,0.4404
185,185,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.096,0.8220000000000001,0.081,-0.8175
186,186,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.031,0.804,0.165,0.9764
187,187,2020-02-11,13,0,0,0,AAPL,80.9000015258789,79.90249633789062,94323200.0,0.031,0.87,0.099,0.9926
188,188,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.027000000000000003,0.843,0.13,0.9828
189,189,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.064,0.872,0.064,0.0046
190,190,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.051,0.873,0.076,0.7999
191,191,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.053,0.853,0.094,0.7659999999999999
192,192,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.015,0.963,0.022000000000000002,0.1779
193,193,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.01,0.898,0.092,0.8714
194,194,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.0,0.9259999999999999,0.07400000000000001,0.9432
195,195,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.054000000000000006,0.946,0.0,-0.8683
196,196,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.0,0.887,0.113,0.3182
197,197,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.099,0.821,0.081,-0.6327
198,198,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.036000000000000004,0.8370000000000001,0.127,0.9872
199,199,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.047,0.902,0.051,0.25
200,200,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.035,0.965,0.0,-0.4939
201,201,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.0,0.897,0.10300000000000001,0.9670000000000001
202,202,2020-02-15,15,0,0,0,0,0.0,0.0,0.0,0.048,0.847,0.105,0.9479
203,203,2020-02-16,15,0,0,0,0,0.0,0.0,0.0,0.022000000000000002,0.9129999999999999,0.065,0.9201
204,204,2020-02-17,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.086,0.825,0.09,0.3967
206,206,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.055999999999999994,0.909,0.034,-0.8622
207,207,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.10099999999999999,0.872,0.026000000000000002,-0.946
208,208,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.086,0.853,0.061,-0.9335
