,date,total_cases,total_deaths,ca_cases,ca_deaths,ticker,open,close,volume,neg,neu,pos,compound,kor_cases,kor_deaths,seoul_cases,seoul_deaths,kor_close,kor_open,kor_volume,kor_ticker,label
376,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.027000000000000003,0.843,0.13,0.9828,28,0,0,0,408000,408500,463511,051910,0.5
377,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.027000000000000003,0.843,0.13,0.9828,28,0,0,0,151000,151000,142227,011070,0.5
378,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.064,0.872,0.064,0.0046,28,0,0,0,408000,408500,463511,051910,0.5
379,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.064,0.872,0.064,0.0046,28,0,0,0,151000,151000,142227,011070,0.5
380,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.051,0.873,0.076,0.7999,28,0,0,0,408000,408500,463511,051910,0.5
381,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.051,0.873,0.076,0.7999,28,0,0,0,151000,151000,142227,011070,0.5
382,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.053,0.853,0.094,0.7659999999999999,28,0,0,0,408000,408500,463511,051910,0.5
383,2020-02-12,14,0,0,0,AAPL,80.36750030517578,81.80000305175781,113730400.0,0.053,0.853,0.094,0.7659999999999999,28,0,0,0,151000,151000,142227,011070,0.5
384,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.015,0.963,0.022000000000000002,0.1779,28,0,0,0,411500,408500,448366,051910,0.5
385,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.015,0.963,0.022000000000000002,0.1779,28,0,0,0,154000,153500,331103,011070,0.48
386,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.01,0.898,0.092,0.8714,28,0,0,0,411500,408500,448366,051910,0.5
387,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.01,0.898,0.092,0.8714,28,0,0,0,154000,153500,331103,011070,0.48
388,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.0,0.9259999999999999,0.07400000000000001,0.9432,28,0,0,0,411500,408500,448366,051910,0.5
389,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.0,0.9259999999999999,0.07400000000000001,0.9432,28,0,0,0,154000,153500,331103,011070,0.48
390,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.054000000000000006,0.946,0.0,-0.8683,28,0,0,0,411500,408500,448366,051910,0.5
391,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.054000000000000006,0.946,0.0,-0.8683,28,0,0,0,154000,153500,331103,011070,0.48
392,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.0,0.887,0.113,0.3182,28,0,0,0,411500,408500,448366,051910,0.5
393,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.0,0.887,0.113,0.3182,28,0,0,0,154000,153500,331103,011070,0.48
394,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.099,0.821,0.081,-0.6327,28,0,0,0,411500,408500,448366,051910,0.5
395,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.099,0.821,0.081,-0.6327,28,0,0,0,154000,153500,331103,011070,0.48
396,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.036000000000000004,0.8370000000000001,0.127,0.9872,28,0,0,0,411500,408500,448366,051910,0.5
397,2020-02-13,15,0,0,0,AAPL,81.04750061035156,81.21749877929688,94747600.0,0.036000000000000004,0.8370000000000001,0.127,0.9872,28,0,0,0,154000,153500,331103,011070,0.48
398,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.047,0.902,0.051,0.25,28,0,0,0,413500,416500,301730,051910,0.5
399,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.047,0.902,0.051,0.25,28,0,0,0,155000,156000,187280,011070,0.0
400,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.035,0.965,0.0,-0.4939,28,0,0,0,413500,416500,301730,051910,0.5
401,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.035,0.965,0.0,-0.4939,28,0,0,0,155000,156000,187280,011070,0.0
402,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.0,0.897,0.10300000000000001,0.9670000000000001,28,0,0,0,413500,416500,301730,051910,0.5
403,2020-02-14,15,0,0,0,AAPL,81.18499755859375,81.23750305175781,80113600.0,0.0,0.897,0.10300000000000001,0.9670000000000001,28,0,0,0,155000,156000,187280,011070,0.0
404,2020-02-15,15,0,0,0,0,0.0,0.0,0.0,0.048,0.847,0.105,0.9479,28,0,0,0,0,0,0,0,0.0
405,2020-02-15,15,0,0,0,0,0.0,0.0,0.0,0.048,0.847,0.105,0.9479,28,0,0,0,0,0,0,0,0.0
406,2020-02-16,15,0,0,0,0,0.0,0.0,0.0,0.022000000000000002,0.9129999999999999,0.065,0.9201,29,0,0,0,0,0,0,0,0.4871830985915493
407,2020-02-16,15,0,0,0,0,0.0,0.0,0.0,0.022000000000000002,0.9129999999999999,0.065,0.9201,29,0,0,0,0,0,0,0,0.5
408,2020-02-17,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,14,0,419500,420500,514355,051910,0.4781967213114754
409,2020-02-17,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,14,0,155500,155000,151171,011070,0.0
410,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.086,0.825,0.09,0.3967,39,0,14,0,418000,418000,366288,051910,0.465
411,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.086,0.825,0.09,0.3967,39,0,14,0,148500,154000,365652,011070,0.5
412,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.055999999999999994,0.909,0.034,-0.8622,39,0,14,0,418000,418000,366288,051910,0.465
413,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.055999999999999994,0.909,0.034,-0.8622,39,0,14,0,148500,154000,365652,011070,0.5
414,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.10099999999999999,0.872,0.026000000000000002,-0.946,39,0,14,0,418000,418000,366288,051910,0.465
415,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.10099999999999999,0.872,0.026000000000000002,-0.946,39,0,14,0,148500,154000,365652,011070,0.5
416,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.086,0.853,0.061,-0.9335,39,0,14,0,418000,418000,366288,051910,0.465
417,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.086,0.853,0.061,-0.9335,39,0,14,0,148500,154000,365652,011070,0.5
418,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.11699999999999999,0.8079999999999999,0.075,-0.9361,39,0,14,0,418000,418000,366288,051910,0.465
419,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.11699999999999999,0.8079999999999999,0.075,-0.9361,39,0,14,0,148500,154000,365652,011070,0.5
420,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.04,0.8690000000000001,0.091,0.7184,39,0,14,0,418000,418000,366288,051910,0.465
421,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.04,0.8690000000000001,0.091,0.7184,39,0,14,0,148500,154000,365652,011070,0.5
422,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.068,0.857,0.07400000000000001,0.8658,39,0,14,0,418000,418000,366288,051910,0.465
423,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.068,0.857,0.07400000000000001,0.8658,39,0,14,0,148500,154000,365652,011070,0.5
424,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.04,0.9159999999999999,0.044000000000000004,0.2357,39,0,14,0,418000,418000,366288,051910,0.465
425,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.04,0.9159999999999999,0.044000000000000004,0.2357,39,0,14,0,148500,154000,365652,011070,0.5
426,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.087,0.8340000000000001,0.079,-0.8506,39,0,14,0,418000,418000,366288,051910,0.465
427,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.087,0.8340000000000001,0.079,-0.8506,39,0,14,0,148500,154000,365652,011070,0.5
428,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.09300000000000001,0.841,0.066,-0.7935,39,0,14,0,418000,418000,366288,051910,0.465
429,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.09300000000000001,0.841,0.066,-0.7935,39,0,14,0,148500,154000,365652,011070,0.5
430,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.042,0.8270000000000001,0.131,0.996,39,0,14,0,418000,418000,366288,051910,0.465
431,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.042,0.8270000000000001,0.131,0.996,39,0,14,0,148500,154000,365652,011070,0.5
432,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.077,0.8390000000000001,0.083,0.7783,39,0,14,0,418000,418000,366288,051910,0.465
433,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.077,0.8390000000000001,0.083,0.7783,39,0,14,0,148500,154000,365652,011070,0.5
434,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.057,0.904,0.039,-0.8717,39,0,14,0,418000,418000,366288,051910,0.465
435,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.057,0.904,0.039,-0.8717,39,0,14,0,148500,154000,365652,011070,0.5
436,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.067,0.84,0.09300000000000001,0.8271,39,0,14,0,418000,418000,366288,051910,0.465
437,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.067,0.84,0.09300000000000001,0.8271,39,0,14,0,148500,154000,365652,011070,0.5
438,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.057999999999999996,0.879,0.063,0.1689,39,0,14,0,418000,418000,366288,051910,0.465
439,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.057999999999999996,0.879,0.063,0.1689,39,0,14,0,148500,154000,365652,011070,0.5
440,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.048,0.912,0.040999999999999995,-0.7102,39,0,14,0,418000,418000,366288,051910,0.465
441,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.048,0.912,0.040999999999999995,-0.7102,39,0,14,0,148500,154000,365652,011070,0.5
442,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.09,0.845,0.064,-0.9706,39,0,14,0,418000,418000,366288,051910,0.465
443,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.09,0.845,0.064,-0.9706,39,0,14,0,148500,154000,365652,011070,0.5
444,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.098,0.8420000000000001,0.06,-0.8074,39,0,14,0,418000,418000,366288,051910,0.465
445,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.098,0.8420000000000001,0.06,-0.8074,39,0,14,0,148500,154000,365652,011070,0.5
446,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.094,0.872,0.034,-0.9714,39,0,14,0,418000,418000,366288,051910,0.465
447,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.094,0.872,0.034,-0.9714,39,0,14,0,148500,154000,365652,011070,0.5
448,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.005,0.9209999999999999,0.07400000000000001,0.9819,39,0,14,0,418000,418000,366288,051910,0.465
449,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.005,0.9209999999999999,0.07400000000000001,0.9819,39,0,14,0,148500,154000,365652,011070,0.5
450,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.071,0.825,0.10300000000000001,0.6815,39,0,14,0,418000,418000,366288,051910,0.465
451,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.071,0.825,0.10300000000000001,0.6815,39,0,14,0,148500,154000,365652,011070,0.5
452,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.0,1.0,0.0,0.0,39,0,14,0,418000,418000,366288,051910,0.465
453,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.0,1.0,0.0,0.0,39,0,14,0,148500,154000,365652,011070,0.5
454,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.057,0.871,0.07200000000000001,0.855,39,0,14,0,418000,418000,366288,051910,0.465
455,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.057,0.871,0.07200000000000001,0.855,39,0,14,0,148500,154000,365652,011070,0.5
456,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.106,0.843,0.051,-0.9924,39,0,14,0,418000,418000,366288,051910,0.465
457,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.106,0.843,0.051,-0.9924,39,0,14,0,148500,154000,365652,011070,0.5
458,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.10800000000000001,0.83,0.062,-0.9629,39,0,14,0,418000,418000,366288,051910,0.465
459,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.10800000000000001,0.83,0.062,-0.9629,39,0,14,0,148500,154000,365652,011070,0.5
460,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.096,0.8290000000000001,0.075,-0.722,39,0,14,0,418000,418000,366288,051910,0.465
461,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.096,0.8290000000000001,0.075,-0.722,39,0,14,0,148500,154000,365652,011070,0.5
462,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.048,0.89,0.061,0.4791,39,0,14,0,418000,418000,366288,051910,0.465
463,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.048,0.89,0.061,0.4791,39,0,14,0,148500,154000,365652,011070,0.5
464,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.102,0.7959999999999999,0.102,-0.7776,39,0,14,0,418000,418000,366288,051910,0.465
465,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.102,0.7959999999999999,0.102,-0.7776,39,0,14,0,148500,154000,365652,011070,0.5
466,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.099,0.853,0.048,-0.9317,39,0,14,0,418000,418000,366288,051910,0.465
467,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.099,0.853,0.048,-0.9317,39,0,14,0,148500,154000,365652,011070,0.5
468,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.07400000000000001,0.852,0.075,0.1517,39,0,14,0,418000,418000,366288,051910,0.465
469,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.07400000000000001,0.852,0.075,0.1517,39,0,14,0,148500,154000,365652,011070,0.5
470,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.008,0.868,0.124,0.993,39,0,14,0,418000,418000,366288,051910,0.465
471,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.008,0.868,0.124,0.993,39,0,14,0,148500,154000,365652,011070,0.5
472,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.044000000000000004,0.9279999999999999,0.027999999999999997,0.0129,39,0,14,0,418000,418000,366288,051910,0.465
473,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.044000000000000004,0.9279999999999999,0.027999999999999997,0.0129,39,0,14,0,148500,154000,365652,011070,0.5
474,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.08199999999999999,0.838,0.08,0.0772,39,0,14,0,418000,418000,366288,051910,0.465
475,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.08199999999999999,0.838,0.08,0.0772,39,0,14,0,148500,154000,365652,011070,0.5
476,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.066,0.888,0.046,-0.578,39,0,14,0,418000,418000,366288,051910,0.465
477,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.066,0.888,0.046,-0.578,39,0,14,0,148500,154000,365652,011070,0.5
478,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.132,0.8009999999999999,0.067,-0.9313,39,0,14,0,418000,418000,366288,051910,0.465
479,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.132,0.8009999999999999,0.067,-0.9313,39,0,14,0,148500,154000,365652,011070,0.5
480,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.075,0.8170000000000001,0.10800000000000001,0.9578,39,0,14,0,418000,418000,366288,051910,0.465
481,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.075,0.8170000000000001,0.10800000000000001,0.9578,39,0,14,0,148500,154000,365652,011070,0.5
482,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.068,0.885,0.047,-0.8979,39,0,14,0,418000,418000,366288,051910,0.465
483,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.068,0.885,0.047,-0.8979,39,0,14,0,148500,154000,365652,011070,0.5
484,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.033,0.907,0.06,0.9081,39,0,14,0,418000,418000,366288,051910,0.465
485,2020-02-18,25,0,0,0,AAPL,78.83999633789062,79.75,152531200.0,0.033,0.907,0.06,0.9081,39,0,14,0,148500,154000,365652,011070,0.5
486,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.077,0.892,0.031,-0.9508,46,0,15,0,404000,420500,766920,051910,0.0
487,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.077,0.892,0.031,-0.9508,46,0,15,0,149500,149000,220579,011070,0.0
488,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.086,0.845,0.069,-0.743,46,0,15,0,404000,420500,766920,051910,0.0
489,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.086,0.845,0.069,-0.743,46,0,15,0,149500,149000,220579,011070,0.0
490,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.125,0.7829999999999999,0.092,-0.9674,46,0,15,0,404000,420500,766920,051910,0.0
491,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.125,0.7829999999999999,0.092,-0.9674,46,0,15,0,149500,149000,220579,011070,0.0
492,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.044000000000000004,0.917,0.038,-0.2732,46,0,15,0,404000,420500,766920,051910,0.0
493,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.044000000000000004,0.917,0.038,-0.2732,46,0,15,0,149500,149000,220579,011070,0.0
494,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.028999999999999998,0.846,0.126,0.9847,46,0,15,0,404000,420500,766920,051910,0.0
495,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.028999999999999998,0.846,0.126,0.9847,46,0,15,0,149500,149000,220579,011070,0.0
496,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.13,0.809,0.061,-0.9804,46,0,15,0,404000,420500,766920,051910,0.0
497,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.13,0.809,0.061,-0.9804,46,0,15,0,149500,149000,220579,011070,0.0
498,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.028999999999999998,0.8909999999999999,0.08,0.9855,46,0,15,0,404000,420500,766920,051910,0.0
499,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.028999999999999998,0.8909999999999999,0.08,0.9855,46,0,15,0,149500,149000,220579,011070,0.0
500,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.042,0.934,0.024,-0.6059,46,0,15,0,404000,420500,766920,051910,0.0
501,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.042,0.934,0.024,-0.6059,46,0,15,0,149500,149000,220579,011070,0.0
502,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.066,0.821,0.113,0.9042,46,0,15,0,404000,420500,766920,051910,0.0
503,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.066,0.821,0.113,0.9042,46,0,15,0,149500,149000,220579,011070,0.0
504,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.063,0.8420000000000001,0.095,0.9695,46,0,15,0,404000,420500,766920,051910,0.0
505,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.063,0.8420000000000001,0.095,0.9695,46,0,15,0,149500,149000,220579,011070,0.0
506,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.07,0.82,0.11,0.8248,46,0,15,0,404000,420500,766920,051910,0.0
507,2020-02-19,25,0,0,0,AAPL,80.0,80.90499877929688,93984000.0,0.07,0.82,0.11,0.8248,46,0,15,0,149500,149000,220579,011070,0.0
508,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.026000000000000002,0.92,0.054000000000000006,0.8557,104,1,22,0,419000,408500,482732,051910,0.5
509,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.026000000000000002,0.92,0.054000000000000006,0.8557,104,1,22,0,147000,151000,212373,011070,0.0
510,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.07,0.903,0.027000000000000003,-0.9868,104,1,22,0,419000,408500,482732,051910,0.5
511,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.07,0.903,0.027000000000000003,-0.9868,104,1,22,0,147000,151000,212373,011070,0.0
512,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.036000000000000004,0.94,0.024,-0.5927,104,1,22,0,419000,408500,482732,051910,0.5
513,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.036000000000000004,0.94,0.024,-0.5927,104,1,22,0,147000,151000,212373,011070,0.0
514,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.08800000000000001,0.87,0.042,-0.9288,104,1,22,0,419000,408500,482732,051910,0.5
515,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.08800000000000001,0.87,0.042,-0.9288,104,1,22,0,147000,151000,212373,011070,0.0
516,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.06,0.8420000000000001,0.098,0.961,104,1,22,0,419000,408500,482732,051910,0.5
517,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.06,0.8420000000000001,0.098,0.961,104,1,22,0,147000,151000,212373,011070,0.0
518,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.052000000000000005,0.932,0.016,-0.8416,104,1,22,0,419000,408500,482732,051910,0.5
519,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.052000000000000005,0.932,0.016,-0.8416,104,1,22,0,147000,151000,212373,011070,0.0
520,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.134,0.818,0.048,-0.9803,104,1,22,0,419000,408500,482732,051910,0.5
521,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.134,0.818,0.048,-0.9803,104,1,22,0,147000,151000,212373,011070,0.0
522,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.079,0.841,0.08,0.0258,104,1,22,0,419000,408500,482732,051910,0.5
523,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.079,0.841,0.08,0.0258,104,1,22,0,147000,151000,212373,011070,0.0
524,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.075,0.83,0.095,0.9446,104,1,22,0,419000,408500,482732,051910,0.5
525,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.075,0.83,0.095,0.9446,104,1,22,0,147000,151000,212373,011070,0.0
526,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.138,0.769,0.09300000000000001,-0.9441,104,1,22,0,419000,408500,482732,051910,0.5
527,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.138,0.769,0.09300000000000001,-0.9441,104,1,22,0,147000,151000,212373,011070,0.0
528,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.042,0.909,0.049,0.4588,104,1,22,0,419000,408500,482732,051910,0.5
529,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.042,0.909,0.049,0.4588,104,1,22,0,147000,151000,212373,011070,0.0
530,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.051,0.8540000000000001,0.095,0.988,104,1,22,0,419000,408500,482732,051910,0.5
531,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.051,0.8540000000000001,0.095,0.988,104,1,22,0,147000,151000,212373,011070,0.0
532,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.102,0.8540000000000001,0.044000000000000004,-0.9202,104,1,22,0,419000,408500,482732,051910,0.5
533,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.102,0.8540000000000001,0.044000000000000004,-0.9202,104,1,22,0,147000,151000,212373,011070,0.0
534,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.121,0.7609999999999999,0.11800000000000001,-0.3127,104,1,22,0,419000,408500,482732,051910,0.5
535,2020-02-20,27,0,0,0,AAPL,80.65750122070312,80.07499694824219,100566000.0,0.121,0.7609999999999999,0.11800000000000001,-0.3127,104,1,22,0,147000,151000,212373,011070,0.0
536,2020-02-21,30,0,0,0,AAPL,79.65499877929688,78.26249694824219,129554000.0,0.054000000000000006,0.871,0.075,0.7294,204,1,27,0,407000,407000,400924,051910,0.0
