date,close,up/down,pastday,open,high,low,volume
2019-12-27,56500,1,1100,55700,56900,55500,12313056
2019-12-26,55400,1,400,54700,55400,54400,9645034
2019-12-24,55000,0,500,55600,55700,54800,11868463
2019-12-23,55500,0,500,56100,56400,55100,9839252
2019-12-20,56000,2,0,56100,56500,55600,12095519
2019-12-19,56000,0,300,57000,57300,55500,14180520
2019-12-18,56300,0,400,56700,57200,56000,15558208
2019-12-17,56700,1,2000,55800,56700,55400,19358433
2019-12-16,54700,2,0,54500,54900,54300,11512405
2019-12-13,54700,1,1400,54500,54800,53900,18120261
2019-12-12,53300,1,1400,53000,53300,52700,29178697
2019-12-11,51900,1,400,51500,52200,51400,11379521
2019-12-10,51500,1,300,51000,51600,50700,6882771
2019-12-09,51200,1,800,50900,51400,50700,8470627
2019-12-06,50400,1,900,50100,50900,49950,11414563
2019-12-05,49500,1,50,50200,50400,49500,10449715
2019-12-04,49450,0,450,49600,49850,49000,13246549
2019-12-03,49900,0,500,49800,50300,49500,12059812
2019-12-02,50400,1,100,50900,51300,50400,18877252
2019-11-29,50300,0,1000,51200,51400,50200,11179334
2019-11-28,51300,0,900,51900,52100,51300,6833885
2019-11-27,52200,1,400,51800,52300,51600,7546261
2019-11-26,51800,2,0,51900,52900,51800,27372226
2019-11-25,51800,1,200,52200,52600,51700,9050625
2019-11-22,51600,1,600,51000,51600,50900,8478310
2019-11-21,51000,0,1000,51600,52100,50600,14298646
2019-11-20,52000,0,1500,53400,53400,52000,12560070
2019-11-19,53500,2,0,53200,53500,52700,8907177
2019-11-18,53500,0,200,53600,53800,53200,7746554
2019-11-15,53700,1,900,52900,53700,52600,9703360
2019-11-14,52800,1,300,51900,52800,51900,12010018
2019-11-13,52500,0,100,52500,52500,52000,6225196
2019-11-12,52600,1,1000,51800,52600,51600,6576148
2019-11-11,51600,0,500,52200,52200,51400,8185952
2019-11-08,52100,0,800,53200,53300,52000,11603290
2019-11-07,52900,0,400,53400,53400,52400,9257116
2019-11-06,53300,1,600,52900,53500,52700,14361133
2019-11-05,52700,1,400,52400,52700,52100,10581034
2019-11-04,52300,1,1100,51700,52300,51400,13012411
2019-11-01,51200,1,800,50600,51200,50400,8467846
2019-10-31,50400,2,0,51000,51400,50300,10304777
2019-10-30,50400,0,700,50700,50800,50200,8959435
2019-10-29,51100,0,200,51400,51700,50800,7581629
2019-10-28,51300,1,400,50700,51500,50700,6431522
2019-10-25,50900,1,200,50800,51200,50500,7879897
2019-10-24,50700,0,500,52500,52500,50500,21185785
2019-10-23,51200,2,0,51300,51500,50800,8663880
2019-10-22,51200,1,900,50800,51500,50700,10898729
2019-10-21,50300,1,400,49900,50400,49800,4406531
2019-10-18,49900,0,600,50300,50900,49650,8483106
2019-10-17,50500,0,200,50500,50600,50100,6701380
2019-10-16,50700,1,600,50700,50900,50400,9136282
2019-10-15,50100,1,100,49900,50200,49900,6058105
2019-10-14,50000,1,850,50000,50300,49850,11130635
2019-10-11,49150,1,600,49000,49450,48800,7783275
2019-10-10,48550,0,350,48200,49200,48000,18639855
2019-10-08,48900,1,1150,47900,49000,47600,14239367
2019-10-07,47750,0,250,48350,48700,47650,7047273
2019-10-04,48000,1,400,47400,48650,47350,9331695
2019-10-02,47600,0,1250,48350,48400,47600,8382463
2019-10-01,48850,0,200,48900,49100,48650,6206035
2019-09-30,49050,1,650,48050,49250,47900,9497119
2019-09-27,48400,0,800,48000,48700,48000,8048041
2019-09-26,49200,1,300,49000,49250,48900,8494756
2019-09-25,48900,0,600,49200,49350,48800,9187141
2019-09-24,49500,1,200,49050,49650,48850,7871955
2019-09-23,49300,1,100,49250,49300,49000,7568553
2019-09-20,49200,1,50,49400,49600,49100,15460210
2019-09-19,49150,1,1450,48050,49200,47850,16461413
2019-09-18,47700,1,800,46900,47700,46800,10413027
2019-09-17,46900,0,200,47000,47100,46800,7006280
2019-09-16,47100,0,50,47000,47100,46400,15550926
2019-09-11,47150,1,150,47300,47400,46800,16141619
2019-09-10,47000,1,100,47100,47200,46550,9231792
2019-09-09,46900,1,600,46450,47000,46300,9434157
2019-09-06,46300,1,600,46500,46500,45850,9896562
2019-09-05,45700,1,1600,44800,46100,44450,18297430
2019-09-04,44100,1,850,43250,44100,43150,12441837
2019-09-03,43250,0,550,43550,43650,43100,9774941
2019-09-02,43800,0,200,44850,44850,43650,7185537
2019-08-30,44000,1,600,43750,44300,43750,9899073
2019-08-29,43400,0,750,44200,44200,43050,10768862
2019-08-28,44150,1,100,44100,44400,43750,5758333
2019-08-27,44050,1,450,43650,44200,43600,16883932
2019-08-26,43600,0,350,43050,43800,42950,7954949
2019-08-23,43950,0,100,43800,44200,43650,5017381
2019-08-22,44050,0,450,44500,44700,43850,8061177
2019-08-21,44500,1,50,44350,44800,44150,6571717
2019-08-20,44450,1,850,43950,44600,43550,8434205
2019-08-19,43600,0,300,44350,44350,43500,6014218
2019-08-16,43900,1,200,43800,43900,43300,9528115
2019-08-14,43700,1,700,43900,44250,43500,8750135
2019-08-13,43000,0,700,43500,43500,42950,7276979
2019-08-12,43700,1,550,44000,44000,43550,8466169
2019-08-09,43150,1,500,43250,43350,43050,9685147
2019-08-08,42650,0,550,43250,43500,42650,16926881
2019-08-07,43200,0,300,43600,43900,43100,10002533
2019-08-06,43500,0,450,42500,43800,42500,15083824
2019-08-05,43950,0,1000,44350,44600,43600,14214086
2019-08-02,44950,0,250,44550,45500,44300,12151374
2019-08-01,45200,0,150,44900,45500,44850,7811181
2019-07-31,45350,0,1200,46200,46600,45000,12872916
2019-07-30,46550,1,450,46300,46850,46300,5551014
2019-07-29,46100,0,1050,46800,47050,46000,6856846
2019-07-26,47150,0,50,46650,47150,46550,7873886
2019-07-25,47200,1,800,47150,47200,46600,8408838
2019-07-24,46400,0,900,47100,47150,46250,8756522
2019-07-23,47300,1,100,47350,47550,47050,9061381
2019-07-22,47200,1,400,46800,47300,46600,9009109
