date,close,up/down,pastday,open,high,low,volume
2018-10-02,115500,하락,4000,120500,121000,114500,615909
2018-10-01,119500,상승,500,120000,123500,119500,368677
2018-09-28,119000,하락,1500,120000,120500,119000,229927
2018-09-27,120500,상승,2000,119000,121000,119000,275536
2018-09-21,118500,상승,1000,121500,123500,118500,667099
2018-09-20,117500,상승,500,118000,119500,117000,308838
2018-09-19,117000,하락,3500,121000,121000,116500,664304
2018-09-18,120500,하락,1000,122000,122500,120000,384132
2018-09-17,121500,상승,1500,120500,121500,118000,359811
2018-09-14,120000,하락,1000,120500,121000,118500,287642
2018-09-13,121000,상승,1000,121000,122000,119500,407528
2018-09-12,120000,상승,3500,116500,120500,116500,344739
2018-09-11,116500,하락,2500,118500,118500,116000,424870
2018-09-10,119000,하락,1000,119000,120500,118500,216152
2018-09-07,120000,동일,0,120000,120500,118500,206174
2018-09-06,120000,하락,1000,121500,122000,119000,299195
2018-09-05,121000,하락,1000,122000,123500,121000,215419
2018-09-04,122000,상승,500,121500,123000,120500,268355
2018-09-03,121500,하락,3500,125000,125500,121000,460200
2018-08-31,125000,하락,1500,124000,125500,123000,431909
2018-08-30,126500,동일,0,126500,128000,125500,313774
2018-08-29,126500,상승,1000,125000,127500,124000,750163
2018-08-28,125500,하락,2500,127000,127500,123500,480764
2018-08-27,128000,상승,4000,124000,128000,124000,588666
2018-08-24,124000,하락,1500,125000,125000,123000,283256
2018-08-23,125500,상승,1000,125000,126000,123500,292057
2018-08-22,124500,상승,500,125500,125500,122500,333939
2018-08-21,124000,하락,500,125000,126500,124000,353528
2018-08-20,124500,하락,2500,127000,128000,124000,328660
2018-08-17,127000,하락,500,128500,129000,126500,327327
2018-08-16,127500,동일,0,124500,128000,124000,478674
2018-08-14,127500,상승,3500,125000,128500,123000,518080
2018-08-13,124000,하락,4000,126500,127500,122500,636617
2018-08-10,128000,상승,2500,125500,129500,124000,1269641
2018-08-09,125500,상승,6500,121000,126000,119500,1622449
2018-08-08,119000,하락,1000,122000,124500,118000,1216684
2018-08-07,120000,상승,6500,114000,120000,113000,742353
2018-08-06,113500,상승,500,113500,114500,112500,189971
2018-08-03,113000,상승,2000,111500,113000,111500,169521
2018-08-02,111000,하락,1500,112500,115000,111000,311779
2018-08-01,112500,동일,0,112500,113500,111500,276459
2018-07-31,112500,하락,4000,115000,116000,111500,654749
2018-07-30,116500,하락,3000,118500,119000,116000,308410
2018-07-27,119500,상승,2000,117500,120000,116500,568921
2018-07-26,117500,하락,500,118000,118500,116000,262125
2018-07-25,118000,상승,1000,117500,118000,116000,310394
2018-07-24,117000,상승,1500,115500,118000,115000,502533
2018-07-23,115500,상승,500,115000,117000,113500,346894
2018-07-20,115000,상승,1000,114000,115500,113000,184967
2018-07-19,114000,상승,1000,113000,115500,112500,267375
2018-07-18,113000,하락,1000,115000,116500,112000,351263
2018-07-17,114000,하락,2500,116000,116500,113500,372754
2018-07-16,116500,하락,1500,118000,118500,115500,236711
2018-07-13,118000,상승,500,118000,119000,116500,302155
2018-07-12,117500,상승,1000,117000,118000,115500,444272
2018-07-11,116500,하락,500,116000,117000,115000,250313
2018-07-10,117000,하락,500,117500,118000,116000,222321
2018-07-09,117500,상승,3000,114500,117500,114500,394098
2018-07-06,114500,하락,2000,116500,117000,113000,383082
2018-07-05,116500,하락,500,117000,118500,115500,348243
2018-07-04,117000,상승,3000,114500,118000,114000,846154
2018-07-03,114000,상승,2500,113500,115000,112500,314988
2018-07-02,111500,하락,3000,115500,116500,111500,415693
2018-06-29,114500,상승,3000,113000,115500,112000,579530
2018-06-28,111500,상승,500,110000,112500,109000,221308
2018-06-27,111000,하락,1000,112500,113500,110000,311174
2018-06-26,112000,하락,2000,112500,113000,111000,250298
2018-06-25,114000,동일,0,114000,114500,112000,345973
2018-06-22,114000,상승,7000,106500,114500,106500,651617
2018-06-21,107000,하락,1000,107500,109000,106000,172840
2018-06-20,108000,상승,1500,106000,109000,106000,290289
2018-06-19,106500,하락,1000,107000,110500,105500,250870
2018-06-18,107500,하락,2000,109000,110000,106000,405910
2018-06-15,109500,하락,2500,112000,112000,109000,336430
2018-06-14,112000,하락,2000,114000,114000,112000,250011
2018-06-12,114000,동일,0,114000,114500,113000,180468
2018-06-11,114000,상승,1000,113000,114500,112000,251178
2018-06-08,113000,상승,1500,112000,113500,110500,393243
2018-06-07,111500,동일,0,112000,113500,109000,355080
2018-06-05,111500,상승,3500,108000,112000,107000,477854
2018-06-04,108000,상승,3500,104000,108500,104000,432581
2018-06-01,104500,상승,1000,103500,107000,103500,452021
2018-05-31,103500,하락,500,104500,106000,103000,470392
2018-05-30,104000,하락,4000,107000,107500,103500,600575
2018-05-29,108000,동일,0,108000,110000,107500,318837
2018-05-28,108000,하락,4000,111000,111500,108000,679442
2018-05-25,112000,하락,1000,112000,114000,111500,257170
2018-05-24,113000,상승,500,112000,114000,112000,208135
2018-05-23,112500,하락,1000,113000,114500,112500,285620
2018-05-21,113500,동일,0,113500,114500,112500,176761
2018-05-18,113500,하락,3000,118500,119000,112500,819348
2018-05-17,116500,하락,500,117500,118500,116000,338096
2018-05-16,117000,상승,2500,114500,117000,113500,466027
2018-05-15,114500,상승,1500,112000,115000,112000,320939
2018-05-14,113000,하락,4000,114500,116000,111000,657566
2018-05-11,117000,동일,0,117500,118000,116000,367532
2018-05-10,117000,상승,4000,113000,118000,111000,840339
2018-05-09,113000,상승,1000,111000,113000,110500,332320
2018-05-08,112000,동일,0,112000,113000,110000,331690
2018-05-04,112000,하락,1500,113000,113500,111500,251346
2018-05-03,113500,하락,1000,114500,116500,113000,350536
2018-05-02,114500,상승,3500,110500,114500,109500,526839
2018-04-30,111000,하락,2500,113500,114000,110000,618640
2018-04-27,113500,하락,500,115000,115500,112000,402728
2018-04-26,114000,하락,1500,116500,117500,113500,366727
2018-04-25,115500,상승,500,115500,119000,113500,607008
2018-04-24,115000,상승,4000,112000,115500,111000,473979
2018-04-23,111000,하락,4000,114500,114500,111000,669590
2018-04-20,115000,하락,1500,116500,117500,113500,650463
2018-04-19,116500,하락,3000,119000,119000,116000,648909
2018-04-18,119500,상승,1500,120000,121500,118500,495833
2018-04-17,118000,상승,1000,117500,120000,117500,399502
2018-04-16,117000,하락,3500,120500,120500,116500,815062
2018-04-13,120500,상승,500,120500,122000,119500,368169
2018-04-12,120000,하락,1500,122000,122500,120000,367434
2018-04-11,121500,하락,1000,124000,125000,121000,379388
2018-04-10,122500,상승,1000,121500,123500,121500,322551
2018-04-09,121500,하락,1000,121500,122500,120000,547412
2018-04-06,122500,하락,2000,125000,125500,122000,376868
2018-04-05,124500,상승,1000,125000,126000,124000,299168
2018-04-04,123500,하락,5000,129000,129000,123500,730140
2018-04-03,128500,하락,500,127000,130500,126500,483608
2018-04-02,129000,하락,3000,132500,133500,128500,454496
2018-03-30,132000,상승,2500,131500,133500,130000,447866
2018-03-29,129500,상승,500,129500,131000,126500,437532
2018-03-28,129000,하락,2500,129000,130500,128000,462777
2018-03-27,131500,상승,500,134500,134500,131000,451505
2018-03-26,131000,상승,500,129500,132500,126500,962796
2018-03-23,130500,하락,7500,135000,136000,129500,1233587
2018-03-22,138000,동일,0,137000,139000,135500,567619
2018-03-21,138000,하락,1000,139000,140000,137500,416757
2018-03-20,139000,상승,1500,135500,140000,135000,556447
2018-03-19,137500,하락,3500,140000,140500,136000,610095
2018-03-16,141000,하락,500,141500,143000,139000,1024727
2018-03-15,141500,상승,4500,137500,141500,137000,950867
2018-03-14,137000,하락,3500,139500,140000,136000,703764
2018-03-13,140500,상승,5500,135500,141000,135000,1320091
2018-03-12,135000,상승,1000,136000,136500,134500,384411
2018-03-09,134000,상승,2000,133000,135500,131000,753680
2018-03-08,132000,상승,2500,129500,132000,128500,499256
2018-03-07,129500,하락,3000,133000,133500,129000,596902
2018-03-06,132500,상승,9500,126000,134000,126000,1167882
2018-03-05,123000,하락,4500,127500,128000,123000,417227
2018-03-02,127500,하락,500,126500,128500,124500,474394
2018-02-28,128000,하락,3000,130000,132500,127000,857397
2018-02-27,131000,상승,8000,124000,131000,124000,1272000
2018-02-26,123000,하락,500,124500,124500,122500,303789
2018-02-23,123500,동일,0,123500,124000,122000,383787
2018-02-22,123500,하락,1000,124500,125000,122000,306321
2018-02-21,124500,상승,1500,123500,125500,122000,396493
2018-02-20,123000,하락,1000,124000,124500,121500,288935
2018-02-19,124000,상승,1500,126000,126000,123000,419351
2018-02-14,122500,상승,3500,119500,125000,119000,858572
2018-02-13,119000,상승,1000,120000,121000,118500,721603
2018-02-12,118000,동일,0,119000,120000,116500,817489
2018-02-09,118000,하락,8500,121500,124500,117000,2074927
2018-02-08,126500,동일,0,127000,130000,124500,1044087
2018-02-07,126500,하락,4500,134000,134500,126500,1043100
2018-02-06,131000,하락,3500,126500,131000,125000,2291759
2018-02-05,134500,하락,9000,139500,140000,134500,1624472
2018-02-02,143500,상승,2000,142000,145000,141500,2099421
2018-02-01,141500,상승,1500,140000,142000,137500,910082
2018-01-31,140000,상승,1500,137500,140000,135000,943362
2018-01-30,138500,하락,500,139000,140500,137500,642199
2018-01-29,139000,하락,1000,141000,141500,138500,708612
2018-01-26,140000,상승,5000,136000,141000,135000,1271640
2018-01-25,135000,동일,0,135000,137500,134500,649676
2018-01-24,135000,하락,1500,136500,138000,134500,760888
2018-01-23,136500,상승,1000,135500,138000,135000,965243
2018-01-22,135500,하락,2500,138000,139000,135000,815041
2018-01-19,138000,상승,2500,136000,139000,134000,1132433
2018-01-18,135500,상승,1500,134500,138500,134000,1965579
2018-01-17,134000,하락,6500,139000,139000,133000,2415858
2018-01-16,140500,하락,4500,144500,145000,140000,1117873
2018-01-15,145000,상승,4500,141500,147500,141500,1265024
2018-01-12,140500,동일,0,145500,145500,139000,1377402
2018-01-11,140500,하락,9000,142000,146500,138000,2474827
2018-01-10,149500,하락,7500,156000,158500,148000,1656798
2018-01-09,157000,하락,2500,158000,160000,154500,1010891
2018-01-08,159500,상승,3500,160500,162500,158000,1577403
2018-01-05,156000,동일,0,157000,158000,152000,1067202
2018-01-04,156000,상승,7000,152500,159000,149500,2265019
2018-01-03,149000,상승,2500,150500,151000,145500,1154361
2018-01-02,146500,상승,9500,140000,147000,139500,1345951
2017-12-28,137000,하락,2500,139500,141500,134500,948214
2017-12-27,139500,상승,13500,130000,140000,129500,1561744
2017-12-26,126000,하락,3500,130500,130500,125000,737536
2017-12-22,129500,상승,500,128000,130500,126500,586870
2017-12-21,129000,하락,4500,134000,134000,129000,717635
2017-12-20,133500,하락,2000,135000,137500,133500,533044
2017-12-19,135500,상승,1000,133500,136500,131500,681961
2017-12-18,134500,하락,8000,138000,139500,133500,1462446
2017-12-15,142500,하락,1500,144500,145000,142000,345053
2017-12-14,144000,상승,3000,142000,145000,142000,639895
2017-12-13,141000,동일,0,141000,142000,138500,283499
2017-12-12,141000,상승,1000,139500,143500,138000,445846
2017-12-11,140000,상승,1500,140500,140500,138000,284302
2017-12-08,138500,상승,3000,137000,140500,137000,565316
2017-12-07,135500,하락,2500,138000,139000,133000,813930
2017-12-06,138000,하락,2500,139500,143000,138000,470275
2017-12-05,140500,상승,1000,139000,141000,134000,779716
2017-12-04,139500,하락,500,140500,143000,138500,481190
2017-12-01,140000,상승,3500,136500,141000,136500,867012
2017-11-30,136500,하락,8500,145000,145500,135000,1808464
2017-11-29,145000,하락,500,146000,146500,142000,1022981
2017-11-28,145500,하락,2000,147500,148000,145000,651234
2017-11-27,147500,하락,500,147500,151000,147000,771973
2017-11-24,148000,하락,1500,150000,153500,146500,1274472
2017-11-23,149500,하락,5000,155000,156000,149500,1224919
2017-11-22,154500,하락,6500,161000,161500,153000,4520630
2017-11-21,161000,상승,1000,161500,166000,160000,1244207
2017-11-20,160000,상승,2500,158500,161000,158000,714306
2017-11-17,157500,상승,3000,155500,159500,154500,718319
2017-11-16,154500,상승,500,154000,155500,152000,420594
2017-11-15,154000,하락,1000,155500,156000,153500,491354
2017-11-14,155000,상승,1000,154000,156000,152500,516918
2017-11-13,154000,상승,1500,153000,155500,152000,604366
2017-11-10,152500,동일,0,151000,156000,150000,737490
2017-11-09,152500,하락,5000,159500,162500,149500,1633218
2017-11-08,157500,상승,3500,154500,158000,154000,821591
2017-11-07,154000,상승,1000,153500,155000,152000,482499
2017-11-06,153000,상승,500,153500,154000,151500,497572
2017-11-03,152500,상승,2500,151000,153000,146500,627354
2017-11-02,150000,하락,1000,152500,153000,149000,506579
2017-11-01,151000,상승,7000,145000,151500,143000,1022580
2017-10-31,144000,상승,2000,143000,146000,142500,465396
2017-10-30,142000,하락,1500,144000,146500,140500,652066
2017-10-27,143500,상승,3500,139500,143500,136500,1032642
2017-10-26,140000,하락,6000,145500,145500,139000,1893626
2017-10-25,146000,하락,4000,151500,152000,145000,768872
2017-10-24,150000,하락,1000,151000,153000,150000,467080
2017-10-23,151000,상승,1000,149000,151500,147500,565904
2017-10-20,150000,상승,3000,149000,151500,148000,667108
2017-10-19,147000,하락,1500,149000,151500,145000,1065448
2017-10-18,148500,하락,9000,156500,156500,147500,1640427
2017-10-17,157500,상승,1500,157000,159000,153000,719696
2017-10-16,156000,상승,3500,150500,157000,146000,1723984
2017-10-13,152500,하락,7000,160000,168000,151500,2543079
2017-10-12,159500,상승,9000,151500,159500,151000,1304122
2017-10-11,150500,상승,1500,149500,151500,148000,523485
2017-10-10,149000,상승,5000,147000,149500,145500,837504
2017-09-29,144000,상승,4500,140500,145000,139500,750550
2017-09-28,139500,하락,1000,140500,141000,139000,320185
2017-09-27,140500,하락,500,141500,142000,139500,457782
2017-09-26,141000,상승,2500,138500,141500,138500,548612
2017-09-25,138500,동일,0,136000,140500,134000,693111
2017-09-22,138500,하락,3500,140000,142500,137000,917817
2017-09-21,142000,하락,500,144000,144500,139500,815469
2017-09-20,142500,상승,5500,138000,144000,138000,1321516
2017-09-19,137000,상승,1500,135000,137000,132000,646410
2017-09-18,135500,동일,0,136500,137500,135000,718173
2017-09-15,135500,상승,3500,132500,136000,131000,1146819
2017-09-14,132000,상승,4500,129000,133000,128500,2492580
2017-09-13,127500,하락,3000,130000,130000,127000,972020
2017-09-12,130500,동일,0,130500,131000,128500,640335
2017-09-11,130500,상승,1000,130000,132000,129500,664143
2017-09-08,129500,상승,2500,128000,130000,127500,654931
2017-09-07,127000,하락,1000,128000,129000,126500,635882
2017-09-06,128000,상승,2500,126000,129000,125000,1081421
2017-09-05,125500,상승,6000,121500,126000,120500,1049572
2017-09-04,119500,하락,2500,117500,122000,117500,727539
2017-09-01,122000,하락,1000,123000,123000,120000,509704
2017-08-31,123000,상승,1000,123000,124500,122000,615126
2017-08-30,122000,상승,3000,122500,125000,122000,1279951
2017-08-29,119000,상승,1000,117000,120000,116500,679797
2017-08-28,118000,상승,500,118000,118500,116500,298415
2017-08-25,117500,상승,1000,117500,118500,116500,411686
2017-08-24,116500,상승,1500,115500,118500,115500,494534
2017-08-23,115000,하락,500,116500,116500,114500,284841
2017-08-22,115500,상승,1500,114500,116500,113000,434151
2017-08-21,114000,상승,500,114000,115000,113000,257439
2017-08-18,113500,하락,1000,113000,115000,112500,353415
2017-08-17,114500,동일,0,115500,116000,113500,359227
2017-08-16,114500,상승,1500,114500,115000,113500,545437
2017-08-14,113000,상승,3000,112500,114000,111000,705373
2017-08-11,110000,상승,1500,107500,110500,106500,783638
2017-08-10,108500,동일,0,110000,111500,107000,790214
2017-08-09,108500,하락,2500,111000,111500,107500,623624
2017-08-08,111000,상승,500,110500,113500,110500,478659
2017-08-07,110500,동일,0,111000,112500,108000,678083
2017-08-04,110500,하락,4000,113500,115500,110000,941027
2017-08-03,114500,동일,0,116500,117000,112500,1007302
2017-08-02,114500,하락,3500,113500,116500,110500,2152274
2017-08-01,118000,하락,2000,121500,124500,117000,2508504
2017-07-31,120000,상승,9000,113500,121000,112500,3120156
2017-07-28,111000,상승,1500,112500,114000,109500,1687002
2017-07-27,109500,상승,4000,107500,109500,106000,755654
2017-07-26,105500,하락,2000,108000,108500,104000,467047
2017-07-25,107500,하락,1500,109500,110000,107000,324849
2017-07-24,109000,상승,1000,108500,110500,107000,628757
2017-07-21,108000,상승,3000,105500,108000,105000,595184
2017-07-20,105000,동일,0,106000,106500,105000,347492
2017-07-19,105000,상승,1500,105000,106000,103500,444737
2017-07-18,103500,상승,3000,101500,104500,101000,701273
2017-07-17,100500,상승,1500,99200,101000,99200,211816
2017-07-14,99000,하락,900,100500,101500,99000,197097
2017-07-13,99900,상승,1400,99200,100500,98500,318819
2017-07-12,98500,하락,2000,98500,99900,97600,621240
2017-07-11,100500,하락,1500,102500,102500,99700,352591
2017-07-10,102000,동일,0,102500,103500,101000,356174
2017-07-07,101600,하락,2500,103500,103700,100200,996796
2017-07-06,104100,상승,1600,103300,105900,103200,707536
2017-07-05,102500,상승,4200,98500,102600,98500,596647
2017-07-04,98300,하락,1100,99900,100500,98000,436397
2017-07-03,99400,하락,2100,102400,102700,99100,466365
2017-06-30,101500,동일,0,100300,103300,100300,322137
2017-06-29,101500,상승,700,102400,102700,100800,254580
2017-06-28,100800,하락,3000,102200,103000,100500,418589
2017-06-27,103800,상승,3600,100700,104400,100400,729641
2017-06-26,100200,하락,1300,101700,102100,99700,388658
2017-06-23,101500,상승,3500,97800,101500,97500,540430
2017-06-22,98000,하락,800,99800,99900,97100,552636
2017-06-21,98800,하락,2700,100200,100300,98000,953598
2017-06-20,101500,하락,2300,104900,105000,101100,557636
2017-06-19,103800,상승,900,102400,104500,102400,395315
2017-06-16,102900,하락,2600,105300,105400,102100,945380
2017-06-15,105500,하락,900,106700,106900,104800,418961
2017-06-14,106400,하락,500,108100,108400,105000,675374
2017-06-13,106900,상승,1900,106200,107500,105500,655263
2017-06-12,105000,하락,4800,107000,107800,103400,1280193
2017-06-09,109800,상승,1300,108500,110000,107900,589751
2017-06-08,108500,상승,500,108800,110100,106700,993097
2017-06-07,108000,상승,3500,105000,108300,104200,1018606
2017-06-05,104500,상승,3700,101500,104600,101200,840185
2017-06-02,100800,상승,2000,99200,100900,99200,602328
2017-06-01,98800,동일,0,99000,99400,98200,268742
2017-05-31,98800,상승,700,98200,99400,98200,543164
2017-05-30,98100,하락,1100,99500,99700,98000,452940
2017-05-29,99200,하락,500,100200,100200,99100,382156
2017-05-26,99700,상승,1100,99200,101000,99100,495326
2017-05-25,98600,하락,900,99900,99900,98600,373447
2017-05-24,99500,상승,500,98900,99500,98200,365620
2017-05-23,99000,하락,500,99600,99800,98500,441606
2017-05-22,99500,상승,1500,99000,99500,97700,586072
2017-05-19,98000,상승,2800,95500,98400,95500,864141
2017-05-18,95200,동일,0,94000,95500,93800,494101
2017-05-17,95200,동일,0,95500,95600,94200,367716
2017-05-16,95200,상승,1400,94500,95400,94100,523113
2017-05-15,93800,하락,2000,95800,96300,93500,637232
2017-05-12,95800,상승,600,95700,95800,94500,456417
2017-05-11,95200,상승,1200,95800,96000,94800,742959
2017-05-10,94000,하락,1000,95800,95800,93600,591255
2017-05-08,95000,상승,1000,94200,95000,93400,606290
2017-05-04,94000,상승,1400,93800,94900,93200,641966
2017-05-02,92600,상승,2200,91500,92800,91000,547726
2017-04-28,90400,하락,1000,91700,92300,89300,597202
2017-04-27,91400,하락,1200,93000,93000,91200,487452
2017-04-26,92600,상승,1800,91800,94100,91400,1219425
2017-04-25,90800,상승,600,90700,90800,89600,512570
2017-04-24,90200,상승,200,90600,91500,89300,609794
2017-04-21,90000,하락,800,91700,91900,89600,860895
2017-04-20,90800,상승,3600,88900,91100,88200,1559946
2017-04-19,87200,하락,1000,87000,88600,86500,686885
2017-04-18,88200,하락,900,89100,89800,88000,539494
2017-04-17,89100,상승,300,90000,90300,88400,747833
2017-04-14,88800,상승,800,87800,90200,87500,1146797
2017-04-13,88000,상승,2100,85700,88500,85600,1362238
2017-04-12,85900,상승,200,85700,86200,85100,465429
2017-04-11,85700,상승,800,84700,86200,84100,750110
2017-04-10,84900,하락,1700,87100,87100,84200,819880
2017-04-07,86600,상승,2100,85300,87100,84900,1424420
2017-04-06,84500,하락,1400,84500,85000,83300,3843443
2017-04-05,85900,상승,200,86800,88700,85600,1526823
2017-04-04,85700,하락,1300,87500,87600,85700,1954434
2017-04-03,87000,상승,3900,83500,87000,83400,862856
2017-03-31,83100,상승,300,83500,83700,82700,179689
2017-03-30,82800,하락,1000,84100,84100,82700,230451
2017-03-29,83800,상승,600,84000,84100,82900,245176
2017-03-28,83200,상승,300,83300,84000,82400,346230
2017-03-27,82900,하락,1200,83400,84200,82800,319059
2017-03-24,84100,하락,1800,86200,86200,83100,537901
2017-03-23,85900,하락,700,86700,86700,85400,310710
2017-03-22,86600,상승,500,85500,86700,84700,476268
2017-03-21,86100,상승,1200,85000,86200,84300,515560
2017-03-20,84900,상승,900,84700,85200,82500,506090
2017-03-17,84000,상승,200,83800,84100,83200,221183
2017-03-16,83800,상승,1600,82900,83800,81500,469582
2017-03-15,82200,하락,1300,83600,83800,82000,317640
2017-03-14,83500,하락,1300,84600,84800,82600,625453
2017-03-13,84800,하락,500,85400,85500,84000,341028
2017-03-10,85300,상승,2500,83500,85800,81600,501305
2017-03-09,82800,하락,200,83500,84900,82800,350630
2017-03-08,83000,하락,700,84200,84300,82700,286714
2017-03-07,83700,하락,100,83600,84300,82600,277748
2017-03-06,83800,하락,2000,85000,85700,83600,382382
2017-03-03,85800,상승,500,85000,86500,84400,396672
2017-03-02,85300,하락,100,86000,86100,84500,354383
2017-02-28,85400,하락,400,86500,86800,84900,444304
2017-02-27,85800,하락,2300,87500,87900,85700,330736
2017-02-24,88100,상승,200,88500,89600,87600,369669
2017-02-23,87900,하락,1600,89100,89500,87600,507957
2017-02-22,89500,상승,1100,88600,90200,88200,1034489
2017-02-21,88400,상승,3600,85700,89100,85700,1573781
2017-02-20,84800,상승,100,84400,85300,83600,294768
2017-02-17,84700,상승,2300,82400,85300,82400,563691
2017-02-16,82400,하락,2500,84600,84800,82200,569723
