date,close,up/down,pastday,open,high,low,volume
2020-06-25,269500,0,9500,273500,276500,269500,1196267
2020-06-24,279000,1,3000,273500,279500,270500,995065
2020-06-23,276000,1,6000,272000,289000,270500,2104075
2020-06-22,270000,1,20500,249500,271500,247500,1841479
2020-06-19,249500,1,2000,250000,250000,244000,919945
2020-06-18,247500,0,3500,251500,254000,247000,744330
2020-06-17,251000,1,7500,244000,252000,243500,1357900
2020-06-16,243500,1,12000,239000,243500,236000,1155474
2020-06-15,231500,0,10500,240000,244500,230500,1311773
2020-06-12,242000,1,1500,229000,242500,228500,1318334
2020-06-11,240500,0,3500,244000,249000,239000,1423978
2020-06-10,244000,1,6500,241000,247500,240000,1431071
2020-06-09,237500,0,3000,240000,243000,235500,934440
2020-06-08,240500,1,9500,234500,242000,231000,1624752
2020-06-05,231000,0,1500,229000,231000,225000,1061922
2020-06-04,232500,1,7000,228000,235000,227000,1052789
2020-06-03,225500,0,8500,235000,235500,225000,1476614
2020-06-02,234000,0,3000,235000,236000,232000,689584
2020-06-01,237000,1,11000,233500,237000,230000,1140644
2020-05-29,226000,0,14500,240000,243000,226000,3114298
2020-05-28,240500,1,12000,226000,241000,222000,1625154
2020-05-27,228500,0,10500,231000,234500,226500,1351505
2020-05-26,239000,0,2000,244000,246000,230000,1568016
2020-05-25,241000,1,10500,234500,241000,234000,1015069
2020-05-22,230500,1,5500,227000,232500,222500,1108281
2020-05-21,225000,1,3000,227500,233500,222500,1004395
2020-05-20,222000,1,8500,215500,225500,215000,977544
2020-05-19,213500,0,1500,215000,216500,210500,917603
2020-05-18,215000,1,2000,215000,218000,211500,638906
2020-05-15,213000,0,6000,219000,219500,209500,1050469
2020-05-14,219000,1,500,214500,222000,214500,866427
2020-05-13,218500,0,1000,217500,222500,213500,1014692
2020-05-12,219500,1,5000,218000,226500,215000,1056584
2020-05-11,214500,1,500,214500,221000,214000,599328
2020-05-08,214000,0,1500,216000,218500,212000,732394
2020-05-07,215500,1,3500,211500,220000,210500,984024
2020-05-06,212000,1,13000,201500,212500,200500,992225
2020-05-04,199000,1,1500,198500,203000,193500,1104027
2020-04-29,197500,0,500,199500,200000,196500,676743
2020-04-28,198000,1,500,197500,198000,194500,433549
2020-04-27,197500,1,5000,193000,200000,192500,927347
2020-04-24,192500,1,2500,189000,197500,189000,928695
2020-04-23,190000,1,8000,190000,196000,186500,1521478
2020-04-22,182000,1,3500,175000,182500,173000,611589
2020-04-21,178500,0,1500,180500,181500,173500,759150
2020-04-20,180000,1,1000,181000,182000,179000,663723
2020-04-17,179000,1,8500,175500,180000,173500,900031
2020-04-16,170500,1,2000,168000,172500,167500,841066
2020-04-14,168500,1,2500,168000,170000,166500,520725
2020-04-13,166000,0,500,164500,168000,162500,413768
2020-04-10,166500,0,1000,166000,167000,164000,483720
2020-04-09,167500,1,1000,168500,169000,165000,682921
2020-04-08,166500,0,3000,169000,169500,166500,588577
2020-04-07,169500,0,3500,174000,174500,167500,873091
2020-04-06,173000,1,1000,173500,176000,170500,655547
2020-04-03,172000,0,1500,170000,172500,168000,663454
2020-04-02,173500,1,10500,166500,175000,164500,1086863
2020-04-01,163000,0,7000,166500,171000,163000,720283
2020-03-31,170000,1,7500,163500,171000,163500,858165
2020-03-30,162500,0,1500,160000,165000,159000,630830
2020-03-27,164000,1,11500,161500,164500,158500,1217815
2020-03-26,152500,0,3500,156000,158000,149500,988725
2020-03-25,156000,2,0,160500,163000,152000,1039579
2020-03-24,156000,1,13000,151500,157000,148000,960786
2020-03-23,143000,0,11000,141500,149500,140000,1033851
2020-03-20,154000,1,10000,147500,156500,146000,997895
2020-03-19,144000,0,2000,150000,151500,135000,1154230
2020-03-18,146000,0,5000,152500,156000,146000,666723
