date,close,up/down,pastday,open,high,low,volume
2019-10-10,126500,0,3000,127000,128000,125500,771396
2019-10-08,129500,1,1500,128000,130500,127500,391115
2019-10-07,128000,1,1500,128000,129000,127000,258951
2019-10-04,126500,0,2000,129500,130000,126500,488988
2019-10-02,128500,0,4000,131000,131500,128000,448012
2019-10-01,132500,0,1500,134000,134000,131500,388512
2019-09-30,134000,1,500,133500,135500,133000,429631
2019-09-27,133500,1,500,134000,134000,131000,348902
2019-09-26,133000,0,1500,136000,136500,132000,453068
2019-09-25,134500,1,500,133000,135000,131500,448004
2019-09-24,134000,1,1000,134000,135000,132000,615506
2019-09-23,133000,1,3500,129500,133500,129000,1007214
2019-09-20,129500,1,500,128500,130500,128000,718752
2019-09-19,129000,1,1500,127500,129000,126500,618746
2019-09-18,127500,1,1500,126000,128500,125500,537604
2019-09-17,126000,0,2000,127500,128000,125500,610086
2019-09-16,128000,0,1000,128500,129500,126000,777956
2019-09-11,129000,1,1000,128500,129000,127500,756459
2019-09-10,128000,1,1000,127000,128500,126500,458487
2019-09-09,127000,0,500,127500,128500,126000,378542
2019-09-06,127500,0,500,128000,128500,126500,380856
2019-09-05,128000,0,500,128000,129000,127000,478990
2019-09-04,128500,2,0,128000,129000,127000,496326
2019-09-03,128500,0,2500,131500,132000,127500,505454
2019-09-02,131000,1,2500,128000,132000,127500,385326
2019-08-30,128500,1,2000,127500,129000,127000,433515
2019-08-29,126500,0,1000,127500,128000,126000,393472
2019-08-28,127500,1,2500,128500,130500,127000,766622
2019-08-27,125000,1,500,125000,126500,124000,1043657
2019-08-26,124500,0,1500,124000,126000,123500,391828
2019-08-23,126000,1,2000,123000,126000,123000,256322
2019-08-22,124000,0,1500,126000,126500,124000,480559
2019-08-21,125500,0,1000,126500,127500,124000,530685
2019-08-20,126500,0,1500,127500,128500,125000,481643
2019-08-19,128000,2,0,127500,129500,127500,242024
2019-08-16,128000,1,500,126500,128000,125000,352114
